GR,RES,POR,True_Lithology
125.28940114820466,1.8041169379648156,9.681240053009105,Shale
164.72186350420876,3.4446026682201407,9.093467136402758,Shale
161.8262024118854,4.196631486645651,7.522135801660611,Shale
152.18276241814354,2.390217095680618,7.266351176370625,Shale
118.15374470654842,2.8659828333270823,7.216483701912356,Shale
133.67183100610396,3.0146881947291972,6.155179631002995,Shale
164.26195399958368,2.2151016869177598,11.230751378938884,Shale
142.8343382727981,3.6482804338438592,7.35535906157732,Shale
186.3865907996339,2.8790518513922185,10.434317041650992,Shale
147.86635678788744,3.419532443907028,11.042632103844902,Shale
143.84098232980062,2.1125078221979,9.996621796295921,Shale
133.81767071595,2.5625416996765895,7.136759374563903,Shale
142.67081809564564,3.7223813578277714,8.80746018067322,Shale
136.95060327238912,2.627166847908233,7.951608787218167,Shale
154.1621735337718,4.726963851233405,6.192596278539744,Shale
159.1340463358917,2.6003638143853975,8.648718563443206,Shale
124.28021078984101,3.224684725751886,5.641920417680395,Shale
113.37534092884444,3.9325908318730898,10.375358776923127,Shale
103.27589253793407,1.5816342670669683,7.070765405403214,Shale
150.15982653825088,1.2391911880192241,8.402319311745678,Shale
117.93266787652253,1.4743436854299052,8.566575743092285,Shale
96.94218814095035,4.262584103427182,7.482190052591846,Shale
147.7715720906193,2.4481418541075533,9.17338760295055,Shale
189.8599903486558,5.558199285668252,7.050192686754951,Shale
139.87858176920213,2.4357524013426115,9.742594594914488,Shale
156.76981548903285,3.184551303197037,5.308040639506503,Shale
141.6365871709513,4.542109952567875,8.252759159092824,Shale
138.02220693617716,5.006092888159123,11.87785799811657,Shale
158.38152965975536,5.061503576636397,5.999337350788851,Shale
134.19450911622698,4.208366230593143,6.6445100589502974,Shale
145.34784628143805,4.024062525811463,9.02781569931783,Shale
146.43395612392027,3.592526949201183,8.359163563879196,Shale
126.63819092713902,3.7783610761666377,8.701260198547118,Shale
159.84084699073045,2.4488142836714664,8.978374260295327,Shale
136.50080486609184,2.181801116577693,9.26944293712354,Shale
124.88509681014311,2.996625542589048,10.219399683912446,Shale
150.73019687140808,2.8298153774750716,8.819637313857026,Shale
122.03064036417925,2.5467719506727247,7.517484690762915,Shale
140.56362314738257,3.6963874474567153,9.345147402405463,Shale
139.81762006711594,3.9553052085705107,11.799763869790432,Shale
161.71791131663156,3.0884068862918475,7.7347325072348525,Shale
149.49396465759907,4.477530081055262,6.050941390658717,Shale
139.49946082509712,1.858310885866495,10.214161338573945,Shale
156.35532598400573,2.806340540720282,7.759237672092803,Shale
167.80415098034626,2.283177679397195,3.6546609079719277,Shale
151.15620612703725,1.13346338292694,9.694843354300843,Shale
140.20705239686762,2.9173193141573006,6.9293436280921545,Shale
113.7632753529968,2.8782524916167165,7.818933435391679,Shale
118.69772673849255,4.5134497432421306,8.663960661138029,Shale
133.89550591290666,3.6308116845547778,8.380999359558134,Shale
127.80975595681434,1.975813175670795,9.41890363427808,Shale
136.26057394029107,4.854092566334188,7.129027258860313,Shale
141.13299849794214,4.221033695525353,9.026211596352166,Shale
150.5938550871346,3.582097703468616,7.4809066448321655,Shale
138.59002443881818,2.773515901150168,9.477620961775006,Shale
149.73003287652404,2.0405607632765204,9.230734968026107,Shale
141.2894882962024,2.627793223928947,6.129122595910809,Shale
100.49066867292257,4.088748619704186,10.171964232350064,Shale
121.21329212362491,4.884586305934609,6.928073109771904,Shale
137.11824888556768,4.543243528272189,9.61611559656229,Shale
115.80610514317785,2.511150578213726,8.734574626802681,Shale
151.9985745999241,1.8803825667109888,11.676367353590244,Shale
170.61501664687395,3.140886246911204,7.553068035256295,Shale
164.37523703394635,1.2315606344371484,7.301366407763605,Shale
135.73114258139583,3.3231677141847813,7.961160788224535,Shale
169.81452273699904,2.8523974137013313,7.3936404343314495,Shale
142.97334914404223,2.5339634981317576,9.5998838038841,Shale
133.25828057763923,1.4052969327332046,4.767378783126825,Shale
127.7319467291812,3.5136001065697164,5.892635161707291,Shale
133.95060627023744,2.4672991603380887,5.864394156841614,Shale
132.23646362917543,1.830083164289712,9.900615183947151,Shale
143.40832444750976,0.12773778671835068,11.42122674516385,Shale
143.2114796209973,2.9724850949493637,7.791101562925057,Shale
140.06092040306828,4.772251596669744,7.662356553619979,Shale
148.738763394927,4.66125921454787,8.140104326226362,Shale
163.81292549572683,2.5429037434137283,10.323756605216381,Shale
158.99108270882647,2.3977879396382193,6.145293731618851,Shale
110.30204063100193,3.4687742560750237,8.476737965469571,Shale
88.9215773019609,2.0016145608117086,9.950395259564859,Shale
158.68639822478548,3.3017918998194657,9.002188339879691,Shale
112.66242603169158,3.76608027838469,8.379163233197486,Shale
135.50469196214632,4.226933223884307,10.002092185134282,Shale
116.59773947881281,2.899845923520047,2.5935354140015257,Shale
103.9603912483996,2.796326249823034,9.355750639061815,Shale
150.82925456409575,2.122017413243439,6.691848633745153,Shale
155.18310320605295,2.17311964596014,4.338734206287086,Shale
128.4697919854656,2.7735211080984734,9.022405199049961,Shale
88.1791541571018,3.367365506816178,10.747317090325915,Shale
129.07511103495034,3.9135846262332494,7.725102970744616,Shale
147.83608010805094,2.196821049319655,9.905749094405877,Shale
110.42176862451743,4.4926885689595215,11.22455651597729,Shale
143.6671983955831,2.728876398957431,10.629828907168095,Shale
139.6938030165401,2.978632705651564,11.279929058742786,Shale
151.58582999202176,2.2527883208521766,9.484254982143785,Shale
142.39160736828308,0.5757597397270584,8.150867277803185,Shale
120.53862118236889,3.8840453963610497,4.796068376205663,Shale
163.93143003328981,3.7368438970924336,7.507875023740103,Shale
136.8294085394606,2.7186724428817866,6.313506809367617,Shale
139.45390920980137,3.066990717224872,12.341885434995628,Shale
121.33464081853609,3.5159392177040996,7.648228375135327,Shale
131.1343549761698,1.4374541431134573,8.246409613568972,Shale
122.30394571946198,2.4709473226537053,9.102970752080935,Shale
136.54107880153154,3.7942646796218273,8.087204892744907,Shale
174.23416960284686,1.7457105768307506,11.390102080861507,Shale
112.56197714137286,3.293557932166629,6.754701276531096,Shale
107.72877204246518,1.643418195376595,8.389214910474486,Shale
169.42340654987217,3.4664299824335263,6.5150588286039035,Shale
135.81352645696268,2.9643585177025162,5.359954977558589,Shale
126.61854522680167,1.3848681840944905,6.776461818189429,Shale
160.79809374792154,4.164739354457171,7.9259264059031755,Shale
127.88768920526272,2.2654084232019507,7.1413955509654805,Shale
176.52019427093873,2.189747562985619,6.615158040252288,Shale
153.5585174267854,3.200569197230943,5.187365072656332,Shale
130.24177183708593,4.148637349428715,7.83378885474261,Shale
183.14616426531006,1.984178181021603,4.990559251937995,Shale
127.88570153993324,3.061679849847972,9.520111927379205,Shale
154.84190744018613,3.428816500330573,8.164879505869006,Shale
145.98585160812985,3.693105607263144,5.084897001070139,Shale
166.03482578797596,3.176441555277225,7.381581845900273,Shale
171.23022393453707,2.632972160916678,6.495687188818834,Shale
140.64008298131535,2.1724097793512804,8.63834902083836,Shale
124.93164259307633,3.0861438830463745,10.680900892046289,Shale
149.19944285878233,1.927860988014393,4.249655060708511,Shale
126.44569260495788,0.07864951650539265,8.230052158294834,Shale
180.26774495053246,3.436559804157668,7.679734408866719,Shale
142.73070662165475,3.9039348410861954,9.34268015290093,Shale
132.69356897375783,0.6370675644581616,8.426393256475379,Shale
143.69360611729817,1.9902692952900625,6.496061336522362,Shale
113.05747420940607,3.619154261005198,7.361892128666764,Shale
120.56771922978697,5.057495469711698,6.407948286393022,Shale
164.00827815888852,3.020793707675408,10.152014277197196,Shale
126.86211442057208,2.2719970587708653,8.042623297343884,Shale
